2 10116.4794585130
4 9216.20138523767
6 7259.79885688767
8 4995.50876875642
10 3285.34411099539
12 2137.40960784180
14 1437.69043499593
16 1072.11058884726
18 935.772501401007
20 933.812589207127
22 988.119566957760
24 1049.29662149901
26 1093.09533658837
28 1112.51831186154
30 1116.67090989940
32 1114.91785396032
34 1104.20413541320
36 1084.18495152312
38 1061.33320609635
40 1041.32399623997
42 1026.58184139748
44 1015.14415858150
46 1006.14906734431
48 1002.68401677895
50 1007.83066696419
52 1023.14028637083
54 1048.35439421652
56 1078.30926441992
58 1105.18679966782
60 1123.73996368368
62 1130.44581095605
64 1122.95773885568
66 1089.96164956690
68 1028.36275830497
70 947.323998704001
72 887.399088496515
74 896.214957290492
76 1039.81958146629
78 1419.23234189640
80 2069.55126391960
82 3063.42671506296
84 4542.15417545360
86 6379.32562432095
88 8489.71208325891
90 13118.3832211147
92 38116.1891582352
94 23293.0886227842
96 12618.4751142114
98 7733.66672009516
100 4655.09684684452
102 2843.16308824123
104 1863.22975714974
106 1371.69320214669
108 1145.50411601575
110 1039.20661174733
112 1020.62699660778
114 1055.52888450071
116 1088.43185446316
118 1113.81646268143
120 1121.81459710511
122 1114.17083470516
124 1107.03635842671
126 1094.46868421567
128 1077.68978832529
130 1058.38947916757
132 1044.71809075382
134 1029.36567000553
136 1017.68783726959
138 1013.16046032079
140 1013.32397374770
142 1024.41083378509
144 1035.93937142570
146 1049.61590256988
148 1063.75906786085
150 1075.88980654398
152 1081.84539158048
154 1085.54248100767
156 1079.48028524734
158 1048.76422846783
160 1014.72309074355
162 972.164731405026
164 965.846900826471
166 1021.68867540709
168 1173.88915893001
170 1483.69210975967
172 1974.45332993000
174 2739.84381112361
176 3872.50217663033
178 5174.73933233724
180 6408.58519811894
182 9375.82001151340
184 46716.8687186351
186 107291.091383585
188 16497.1837994191
190 7973.14770650592
192 4721.91194361766
194 3027.87021773004
196 2057.60779953834
198 1526.77305212089
200 1239.70869796623
