 # time=           0 fm/c
 -2.33557198945036985E-005 -4.43895882166473989E-005  2.88285416532309372E-005 -1.32187009455766394E-005 -3.14912971390809935E-005 -1.76794627482953999E-004 -2.44967300157039578E-005  2.66306313028109111E-005  5.35942334107425658E-005  3.12754732132738991E-005  3.23410840785653982E-006 -4.46390156087240680E-005 -1.43180770800813796E-004 -7.55638540648538950E-005  1.20632308918425636E-004  5.95683372229528730E-005 -5.71777616826683519E-005  1.66616489859723828E-005 -3.33590953358073031E-006  4.51575163851425756E-006  4.61058892645884458E-005 -8.82774394937126414E-006 -7.79746731849947978E-006  8.40050373011490940E-006  2.69889847408604995E-005 -5.92627551866385004E-005  2.15000715745631412E-005  3.10846679545621066E-005 -2.73384563290914384E-005  8.43801521604840165E-007  5.59389157728557124E-005  3.66305869114528044E-006  2.81427715489787007E-005  8.78289604398525131E-006 -4.23378344245299039E-005  7.45715573193506370E-005  1.29895227948314889E-004 -5.19711440360793090E-005 -1.48997061639222531E-004 -1.65447187747940408E-005  8.50572240928811963E-005  4.62423423970597495E-005  3.60509077089046044E-005  5.07711490887808434E-005 -1.98357876595489486E-005 -1.55161888415117935E-004 -5.12875520436176520E-005  9.74589171826375078E-006  4.91771798916451391E-005 -6.64374742277450868E-005  2.90689368878497512E-005 -6.64374742277450868E-005  4.91771798916451391E-005  9.74589171826375078E-006 -5.12875520436176520E-005 -1.55161888415117935E-004 -1.98357876595489486E-005  5.07711490887808434E-005  3.60509077089046044E-005  4.62423423970597495E-005  8.50572240928811963E-005 -1.65447187747940408E-005 -1.48997061639222531E-004 -5.19711440360793090E-005  1.29895227948314889E-004  7.45715573193506370E-005 -4.23378344245299039E-005  8.78289604398525131E-006  2.81427715489787007E-005  3.66305869114528044E-006  5.59389157728557124E-005  8.43801521604840165E-007 -2.73384563290914384E-005  3.10846679545621066E-005  2.15000715745631412E-005 -5.92627551866385004E-005  2.69889847408604995E-005  8.40050373011490940E-006 -7.79746731849947978E-006 -8.82774394937126414E-006  4.61058892645884458E-005  4.51575163851425756E-006 -3.33590953358073031E-006  1.66616489859723828E-005 -5.71777616826683519E-005  5.95683372229528730E-005  1.20632308918425636E-004 -7.55638540648538950E-005 -1.43180770800813796E-004 -4.46390156087240680E-005  3.23410840785653982E-006  3.12754732132738991E-005  5.35942334107425658E-005  2.66306313028109111E-005 -2.44967300157039578E-005 -1.76794627482953999E-004 -3.14912971390809935E-005 -1.32187009455766394E-005  2.88285416532309372E-005 -4.43895882166473989E-005
 -5.86700220681023020E-005 -2.29677351303805690E-005 -1.34536167666167013E-005 -3.20167381745996386E-005 -1.41558181411501803E-004  3.27706402085831952E-005  1.12571583042950986E-005 -1.17086479184289792E-004  7.52419885856955980E-005  1.50472496213405183E-004  2.48054668027375001E-005 -8.04114882822288044E-005 -1.57143389391715970E-004  4.46277018443464322E-005  2.32035610999375914E-004  1.92513053690142371E-005 -6.72948067571357969E-005 -1.34152944300796173E-005  2.64714134697880108E-005  4.86816940547807399E-005 -1.91831597021719097E-005  5.57816655080459631E-005  4.70520516784869998E-006 -6.89743476687812093E-005  2.60023891378689001E-005  2.83626182916911786E-005 -5.36634620278205818E-005  3.44290956317401691E-005  2.47724596643716897E-005 -7.20997641761396834E-006 -2.11221397359609195E-005  2.47098717627820081E-005  2.26421010326894416E-005 -9.40990401361343061E-005 -1.91928685764687497E-005  5.91625776460433914E-005  6.12675826368782862E-005 -7.75550016405329636E-005 -1.70771520116103095E-005  7.90445198112704951E-005 -2.08469725686671114E-005  1.78660420039585911E-005  8.11161893500017702E-005 -3.51675017416289815E-005 -1.75973395457122293E-004 -1.12155937630917691E-004  6.24808609244912412E-005  5.16672474651871683E-005 -5.68235401481158997E-005 -5.71964184986682074E-005 -1.94889597913220957E-006 -5.73627648872718579E-005 -5.68242396435861405E-005  5.25112223468263408E-005  6.29635641412484457E-005 -1.11946203205066098E-004 -1.74332230702578024E-004 -3.40471215076203592E-005  7.90751059662724297E-005  1.75013491502152101E-005 -2.10249165950950687E-005  7.97052669810584870E-005 -1.97862826702820990E-005 -7.91085360029485980E-005  6.30115064923448067E-005  5.74338681398143532E-005 -2.29650420492106282E-005 -9.71742257891155013E-005  2.32528350317044003E-005  2.01169651341993583E-005 -2.33128959583690802E-005 -8.77057677510428973E-006  2.52570142821321843E-005  3.38713252800464570E-005 -5.54633863893678219E-005  2.85456753852397003E-005  2.58066731721189796E-005 -7.01451023880147198E-005  4.04643333189955981E-006  5.66868857827862029E-005 -2.04312058990685077E-005  4.76413730691179702E-005  2.72998556926684326E-005 -1.39966953892507102E-005 -6.73280937953247140E-005  2.04832147437333480E-005  2.36786787176503809E-004  5.00547357649255606E-005 -1.48783318163250373E-004 -7.06508695090424948E-005  3.76742515983617113E-005  1.64979595036163673E-004  9.25882004979758084E-005 -9.75702510669330746E-005  3.37183688909422185E-005  5.68088043482481111E-005 -1.14810874130039803E-004 -4.36166545504740064E-006  1.87821617129532707E-005  1.00353227810116999E-005
  3.05625885536156097E-005  4.61600966011985016E-005 -2.76028726843507996E-005  4.00673522419178993E-005  1.74489202599541909E-005  6.50995966805817015E-005 -8.20859098898739942E-006 -2.20851836148392038E-005  1.27406688501724294E-004 -6.24668838096369068E-005  1.60336414071636589E-004  9.37474228211025479E-005 -3.56001240496637818E-005  5.13825182682987980E-005  1.38288236998629273E-004  9.33657329044664436E-005 -9.15009495742795333E-005 -1.73939319336042997E-005  9.36987854626149084E-005  4.49769127535274411E-005  4.04298838509163400E-005 -7.16022098897743669E-005  1.59503027149210703E-005  3.93348893433062533E-005 -5.01355382549930332E-005  1.50035542039259186E-005  8.30601921407802973E-006 -1.41093068871577792E-005 -6.34742317021319944E-007 -4.14108357361189184E-005  1.29669132917151299E-005  1.79594516299221592E-005 -5.21811971005803102E-005  2.35617161003085000E-005 -2.66534567687671617E-005 -5.54405517830439975E-006 -1.32785119261591688E-005  3.23948535285375699E-005  2.01841928012091103E-004  1.94144896347550203E-005 -6.86690868061379234E-005  7.28735995207796918E-005  7.64916256266553096E-005 -1.04739534345453790E-004 -1.45995189572306746E-004  1.65568978215223943E-006  1.16098219251238162E-004 -5.20689265279827512E-005 -7.78085626797338182E-005  1.50996840108560008E-006 -1.11480631554938673E-004  1.40453108064333988E-006 -7.79577560246294012E-005 -5.11536292037878299E-005  1.17283894080580318E-004  3.01220453609845962E-006 -1.43258500642580130E-004 -1.02373890378008102E-004  7.66515033456509619E-005  7.50548490609307111E-005 -6.62969143670390649E-005  2.28595634089871609E-005  2.02146163119128609E-004  3.39046167050821966E-005 -8.93015889671277954E-006 -4.65663378209468003E-006 -2.74159780813552407E-005  2.35966942459132183E-005 -4.90428225824894376E-005  1.59492228736186279E-005  1.27041349315510320E-005 -4.11130060952356080E-005  1.23126801542999044E-006 -1.36281064836422203E-005  7.21841548195668045E-006  1.56354208747269986E-005 -5.02550507056478773E-005  3.76404509130598734E-005  1.43824256972274013E-005 -7.22672204999371884E-005  3.72090362619538167E-005  4.16768443999671290E-005  9.19406849920341001E-005 -2.03344309483351181E-005 -9.36436628780144262E-005  9.36849228475798951E-005  1.43110557755738490E-004  5.82420741816085986E-005 -2.47622532085285000E-005  1.07055732675853294E-004  1.77541388089858508E-004 -4.30295572008321025E-005  1.50080733849247293E-004  3.02073024339269999E-006  2.01350954491776004E-005  9.54013843963959023E-005  5.10195659488990873E-005  7.48891890898827973E-005  1.20582998694424947E-005  8.70374368183734923E-005
  8.95675747431897318E-006  6.58637028567012064E-006  1.43054794755732599E-005  3.41533657074664425E-005  6.29821942911344245E-006  2.59119642278115679E-005 -6.16204743826167622E-005 -7.42610939615359118E-005 -2.19690985910342988E-006  1.65872603802056870E-004  3.85058422964711349E-004  3.54683182132745713E-005 -7.47444012754439589E-005  2.78475695974503214E-005  1.92243100172385451E-004 -3.25690764941168669E-005 -7.35660417032903911E-005  6.34655045391584887E-005  6.86418867344220236E-005  2.30638013273154389E-005 -3.05445581923558027E-006  5.09119671735297895E-005 -2.55724722221018978E-005  3.51316198221428294E-005  1.77900053033311596E-005 -6.90297714656735491E-005  5.19188817137870514E-005 -4.69021074235954495E-005 -2.07146026852832192E-005  2.74305280244439895E-005  1.84169733551322879E-005 -5.24126478382002999E-005  4.89838508901864098E-005 -5.16964009796523760E-005 -2.41153820940765108E-005 -7.66729437875057892E-005  4.15384157859219084E-005  2.42542437049390517E-004  2.46981790801327321E-004  9.89912689824317275E-006  1.09479492462655277E-004  1.67354017425085257E-004 -5.27811668866117703E-005 -1.85286208918728455E-004  7.75074234358275407E-005  2.75667277550786291E-005 -1.40980167983519512E-005 -2.48923242126429876E-005 -6.56116268170856145E-005 -9.01981801835301711E-005 -2.08416649547626316E-005 -9.03531163716093233E-005 -6.61766104133544635E-005 -2.48355466830797783E-005 -1.34048539256652409E-005  2.85062434942980289E-005  7.86708797209928338E-005 -1.84689563793154476E-004 -5.32554479428917204E-005  1.67947674485974149E-004  1.09114631371137798E-004  9.97368297903278281E-006  2.44745111654628674E-004  2.41178568126194513E-004  4.16474736777077984E-005 -7.89763894835066011E-005 -2.66974803975629014E-005 -5.30298353042176640E-005  4.96501451155641514E-005 -5.46346957747448857E-005  1.73421304941633311E-005  2.77270653958025501E-005 -1.91618099262560215E-005 -4.61141199213265101E-005  5.19762898927165806E-005 -6.73045411866155457E-005  1.90274404746989608E-005  3.46949704920604027E-005 -2.57377347245059000E-005  5.11450222152035595E-005 -4.58153643600900028E-006  2.15447964095551818E-005  6.83426052979210427E-005  6.22734035352139975E-005 -7.40985782481425054E-005 -3.20375226474988456E-005  1.95150345876388376E-004  3.15794969595713782E-005 -6.93195013561011031E-005  4.17805475376162292E-005  3.92900808110053818E-004  1.74093817583016616E-004  6.91529364546975030E-006 -6.46722938899894049E-005 -5.08614339497229028E-005  3.70791429168452981E-005  1.89522619287284837E-005  4.67048283072937044E-005  2.93605938263457182E-005  2.18994380170777594E-005
  2.61692329183312181E-005 -6.32715835839624042E-006  8.56428206042615078E-006 -2.43021272102151015E-005  3.39985096855216073E-005 -3.89422777320514945E-006 -1.06308198875532862E-004 -1.33540251741601386E-004 -2.33746509112142006E-005  2.89519089530766282E-004  2.70183121534171139E-004  4.84178911748495806E-005 -1.23257679700906686E-004 -5.31174243210632982E-006  8.01097098166331798E-005 -2.78474194799418706E-005 -3.19053396483576909E-005  5.58476850420305706E-005 -1.13885375628410902E-005  4.08677166207529325E-005  2.77302465269286425E-005  2.31740703589125798E-005 -3.68598576412094908E-006 -1.55300860570926606E-005  1.92083417020271671E-005  1.90526964973118513E-005 -2.66539299941140403E-005  4.44867886157130905E-005 -2.25341334925467199E-005  3.57410900753334180E-005 -3.11121203464912661E-005 -1.12350645709737984E-005  4.88866122543616020E-005 -2.25565638783113996E-005 -7.67357443559159853E-006  7.04544783586907934E-005  1.17035651268346903E-004  1.84034091882964338E-004  7.98313410963703889E-006  1.88780829482355542E-004  2.41999237930777360E-004  9.92944287705448548E-005 -1.22968758672373587E-004 -3.32894132543133507E-005  6.51587247141251522E-005  4.27030869017993561E-006 -4.77727203609659015E-005  1.60517320270774089E-005 -6.49242778844584490E-005  3.61859833095241440E-005  4.27819726807509418E-005  3.54067401144969303E-005 -6.64933182227704021E-005  1.40998331159724108E-005 -4.90705726262592314E-005  3.18473638103353565E-006  6.31031359506396572E-005 -3.55532306619812315E-005 -1.24654061086050636E-004  9.79829988853246587E-005  2.39307923205185982E-004  1.86486539868603709E-004  5.51783838575557005E-006  1.82496663216069312E-004  1.15471404372753563E-004  6.80990368561735761E-005 -9.11262924993114958E-006 -2.29654726421308042E-005  4.83487969199679959E-005 -1.20895978350206500E-005 -3.20623466172201003E-005  3.65927616267272803E-005 -2.12815818832290006E-005  4.55080639747698298E-005 -2.53962619011839392E-005  2.13493783919967911E-005  2.12064115853059880E-005 -1.51094222476639718E-005 -2.66374348045483951E-006  2.44292929258778316E-005  2.88489673492541314E-005  4.22742875907436614E-005 -8.97324249972421997E-006  5.75207373534344796E-005 -2.97795251876417995E-005 -2.63098879889659194E-005  8.15412188913831659E-005 -4.46620166512255986E-006 -1.23203892310771963E-004  4.80457862835497357E-005  2.69147242441183519E-004  2.87767237783821683E-004 -2.59907822319673106E-005 -1.36744776224481126E-004 -1.10006231440356954E-004 -8.30547297338110007E-006  2.90152702956052162E-005 -3.04166717967045911E-005  2.30930623874332057E-006 -1.31307555274010090E-005
  5.22223523476897914E-007 -4.80191604209721966E-005  1.31943506253168981E-005 -4.73084339799943038E-005  3.72151367314503962E-005  1.39726960192754002E-005 -1.58834781166104381E-004 -1.80358332240212647E-004  3.43782600764823586E-005  2.20021722013131424E-004  1.23956078868270439E-004 -1.78910434637631895E-005 -1.78484114422863892E-004  9.88766262197197459E-006  4.28406281242273574E-005 -1.90039549095246229E-005 -3.70158489659694006E-005 -1.04254842870894358E-004 -1.00931604314526141E-004 -4.34675084783165631E-005  2.40724542244892686E-005  1.99003909151896188E-005  6.40505734007436192E-005 -3.67847330573737604E-005  2.06301630650905788E-005  2.71850426653626282E-005 -2.24066055901154913E-005 -1.19538623675663597E-005  2.07753715698487895E-005 -2.41936036903020091E-005  3.68098199898372810E-005  3.94446668522398746E-005 -7.26552186081705484E-005  2.14142224144135792E-005 -1.16634017766259494E-005 -2.89408631441913010E-005  9.38399696885683544E-005  9.08222848202054714E-005  1.51899034170111582E-004  4.10160161983227738E-004  1.63344894189916475E-004 -1.11598101367900996E-004 -1.14424139462929622E-004  9.35179276838982116E-005 -9.58207062336539050E-006 -3.42834311019566876E-005  5.29168727049006001E-005  1.10864758658116121E-004  7.75841239517618671E-005  5.84791875685550350E-005  7.11813756648510825E-005  5.79259663619602797E-005  7.74248573937122577E-005  1.10506743410181425E-004  5.40762226190413402E-005 -3.23000495780188202E-005 -8.92165224254085578E-006  9.45565506623918589E-005 -1.11790834030029879E-004 -1.09391402135547758E-004  1.64095478398889791E-004  4.10787233881567781E-004  1.53919083554124883E-004  9.29318993219092009E-005  9.38065582785916393E-005 -2.86142072834442788E-005 -1.01305068526185404E-005  2.30293386761880286E-005 -7.35259240982907391E-005  4.01558230726042648E-005  3.58260190495714758E-005 -2.37814034977811212E-005  2.03678140998495652E-005 -1.26354398063542401E-005 -2.23753530425069905E-005  2.69675085561578089E-005  2.00577476607595479E-005 -3.86698585408298717E-005  6.28784989418423672E-005  1.89363148637063692E-005  2.45011338775588815E-005 -4.27671538255681134E-005 -9.96425794471464664E-005 -1.03979367784758881E-004 -3.64612892261130254E-005 -1.93539933706279216E-005  4.16258901587021564E-005  8.24011870914853156E-006 -1.81362837347830006E-004 -2.07260632096744613E-005  1.20092689799218750E-004  2.16069279679410539E-004  2.94500703612539979E-005 -1.85373813527892501E-004 -1.64731498419257220E-004  7.78718375908989965E-006  2.97393126735706975E-005 -5.51859929854750018E-005  4.13359665311969861E-006 -5.70646213869972985E-005
 -5.18694285252220117E-006 -2.50808622111745990E-005 -2.36633357345395993E-005  7.29948434002298900E-005 -5.61220399436999004E-005 -5.22770900726293963E-005 -1.18796895652550883E-004 -4.63761324006616195E-005 -6.25145402778924029E-005  2.12473542285338091E-005  8.92869936066529132E-005  2.03625192261683092E-005 -1.32087316911648072E-004 -9.30341426163798778E-005  1.70575208311773802E-005 -5.75957780231817399E-006 -1.37700832136148900E-004 -3.02624738939316130E-004 -1.44509340531055063E-004 -3.19621791413560401E-006 -1.83737876119224877E-005 -1.90565145097965417E-005  3.11533309157641490E-005  3.49935958010574451E-005 -3.04932948640879236E-005  2.16096137088419236E-005  2.19965064078487883E-005  8.65527087318596319E-006 -3.79767192060687881E-005  2.77441083844008541E-005 -1.02734090166778824E-005 -1.48466514015550411E-005  3.00910505349438684E-005 -2.51042164559181196E-005 -1.55657626153980713E-005  4.09018163211213634E-005  7.89220636504863040E-006  6.64930681908197021E-006  3.19308571034191205E-004  2.67852266108562984E-004 -5.26468635760682098E-005 -1.89458810069343379E-004  2.81670389900165680E-005  1.45127203937223305E-004 -3.99135248082925086E-005 -1.28217313097151825E-004  2.24518802436289989E-004  2.64863520276545806E-004  1.48854369025591221E-004  1.15232497837660579E-004  1.17594702735089696E-004  1.15179817706170465E-004  1.50212054744348938E-004  2.65483843294842437E-004  2.26155851619013040E-004 -1.26396640003407937E-004 -3.99374244483950109E-005  1.45107753238737962E-004  2.93497661059464559E-005 -1.89430963574360121E-004 -5.32634577625667725E-005  2.66776592421184790E-004  3.21024434281838729E-004  7.97953231920377117E-006  6.22450339137399002E-006  4.11212899267057527E-005 -1.39430689913291801E-005 -2.39743232292839700E-005  2.79138356110659898E-005 -1.37352398295971707E-005 -1.12558942534282094E-005  2.79961320315402598E-005 -3.86615293257755750E-005  7.93371862191665953E-006  2.24836058951876272E-005  2.08351682041907182E-005 -3.15872471310304776E-005  3.30252251485175426E-005  2.93855260938011363E-005 -2.09490790622514785E-005 -1.83202876022423186E-005 -3.34880790177491888E-006 -1.44784585593402885E-004 -3.04240003181973349E-004 -1.38907034858128120E-004 -6.79967800211974920E-006  1.61881617364764200E-005 -9.29619304859541628E-005 -1.32060250536153678E-004  2.17624417842497699E-005  9.05595132569284115E-005  2.38299240633874219E-005 -5.98970426679206283E-005 -4.24874934832777349E-005 -1.15079362201927793E-004 -4.72778682962917888E-005 -5.17417042998110968E-005  7.88927013337113237E-005 -1.83931681085114303E-005 -1.82792507463296401E-005
 -5.12452527599467972E-005  8.05637778671035011E-005  4.42873699299756949E-005 -1.56764907339056026E-005  2.62692233690798400E-005 -1.90070515302966037E-005 -1.81563244343322000E-005  4.54605018208369988E-006 -1.82910424116977698E-004  2.22889196824491886E-005  1.23389757846015198E-004  2.30781688460614389E-005 -1.07453368237789520E-004 -4.74205476383533496E-005  8.60137398535003686E-005 -4.22979269198238872E-005 -2.74412791811521543E-004 -2.96973084431880992E-004 -1.27931622225394925E-004 -1.00570522143656377E-004 -2.34164585941845326E-005  4.41938580358532197E-005 -4.10969353400820057E-005  2.43530622753883903E-005  1.33180317742541790E-005 -3.65921888662924764E-005  9.18637802831201069E-006 -1.23647824034471203E-005  2.69354428808927517E-005 -1.03400793042317006E-005 -4.26383682814147712E-005  3.63454424947124804E-005 -1.27477268421302894E-005  2.33440096673640828E-005 -2.02039070414724312E-005 -3.13768022880596420E-005 -2.28607466278434553E-005  2.65666504691198102E-005  1.99666628239875225E-004  2.03116264744852971E-005 -1.18676567045074483E-004 -3.88926804089461379E-005  1.32475414118523769E-004  1.85627986106267284E-005 -6.78986694402367307E-005  7.33236931626294567E-005  2.58322885442806923E-004  3.02873613869835768E-004  1.62189854439089525E-004  6.29133597094574774E-005  5.77255457270833694E-005  6.30366850577229217E-005  1.63719870793059644E-004  3.02936895121204441E-004  2.58693185165255143E-004  7.35885863204829019E-005 -6.84515619388313088E-005  1.82551869156792851E-005  1.33146208763748613E-004 -3.91121885988787366E-005 -1.17803995553215872E-004  2.03809433710620010E-005  2.02913704228504708E-004  2.85758582046905536E-005 -2.39793831633114010E-005 -2.98095087591149372E-005 -1.78027667104930102E-005  2.45511758619532510E-005 -1.45227603448024708E-005  3.83732266436612903E-005 -4.23288061814938209E-005 -9.19986356264547083E-006  2.77696797409189012E-005 -1.13030306168472516E-005  1.17520893572829411E-005 -3.56843634392132398E-005  1.41079936790972698E-005  2.48042265488553201E-005 -4.13229997721713905E-005  4.34203269576462813E-005 -2.23745659758770823E-005 -9.98993666597212211E-005 -1.27698056750320625E-004 -2.97773123327307280E-004 -2.74371935892218032E-004 -4.38266452973912633E-005  8.30896842755570511E-005 -5.10934480981569078E-005 -1.12739560970742588E-004  1.71644303257424508E-005  1.15545657091859866E-004  1.38483660630758904E-005 -1.93146994550144223E-004 -6.39140919451228935E-006 -3.13359946913127803E-005 -3.26024491126832041E-005  1.00652705732327298E-005 -3.18638706688616433E-005  2.54391741036202586E-005  6.14263983036179026E-005
  2.08134944943774781E-005  5.08826906879691070E-006 -4.08569815787293913E-006 -4.29121183236186424E-005  5.09201426046958203E-005  1.61713392453228987E-006  4.04272911514474043E-005 -1.38022763048858326E-004 -1.49596957578191324E-004  4.34707094418273490E-005  1.78093950552958059E-004  3.50693469006363827E-005 -7.39877078051598555E-005 -2.23223182211243178E-005  8.33123959347707325E-005 -1.73434971250163500E-004 -2.11827267195868285E-004 -1.64350114659259067E-004 -1.48574354496018942E-004 -1.19519797242483095E-004 -4.27405983340917121E-005 -3.66528243668043667E-005 -2.46755844974968675E-005 -1.76076450609663284E-005  8.01487622086152975E-006 -2.13377540683353335E-005  3.82245228505128363E-005 -4.71392609691225501E-005  3.62509332769991665E-005 -2.44570251415470099E-005 -7.36743131658599821E-008 -1.72707313376227405E-005  1.55805382608878773E-005 -3.45797546185695246E-005 -4.24314948516266751E-006 -8.03517657294770016E-007  2.50201997850410202E-005  5.59202230011985939E-006  2.72859905779835384E-005 -9.78387050441223893E-005 -5.84696284018290115E-005  1.58938440168729904E-004  8.47821148729842691E-005  5.14755685989510354E-005 -8.44111170680740682E-005  1.04210649980180349E-004  2.40556445543563854E-004  1.32747149687463415E-004  5.61966696594474980E-005 -4.39618468654576577E-005 -2.46732230758738054E-005 -4.41624150250665681E-005  5.65529448352871945E-005  1.31675204930988698E-004  2.39671350263830529E-004  1.03485180489488728E-004 -8.43298400055663241E-005  5.19246295619321403E-005  8.56478592967552807E-005  1.58949473356065932E-004 -5.63695854224022480E-005 -9.75143005025129168E-005  2.98600096215458209E-005  5.94930659171552921E-006  2.31836279361906798E-005  3.00952423261279019E-007 -3.12867365397601768E-006 -3.50530765237450141E-005  1.35073678822726385E-005 -1.62307710435713082E-005  1.77564051877670064E-007 -2.40994964297322260E-005  3.71447719648817300E-005 -4.58419977201108311E-005  4.09209693468982154E-005 -2.00975160918300528E-005  9.54002360108196536E-006 -1.57488033266034689E-005 -2.39910701409266679E-005 -3.65127623405291015E-005 -4.10651197325595746E-005 -1.17959304058836201E-004 -1.47602097586584444E-004 -1.64014981499598127E-004 -2.10800800923708134E-004 -1.73423444193227308E-004  8.27776398465349242E-005 -2.28738514994806455E-005 -7.51869929412995710E-005  3.36707862095104397E-005  1.75882010047582430E-004  4.13555724632968315E-005 -1.52298521796469840E-004 -1.40771713762240079E-004  3.66871391785837948E-005 -1.67645351837028015E-006  4.65149088769116272E-005 -4.61878194965670587E-005 -8.43006980004431222E-006  1.66608861616866101E-006
  3.67274580376485702E-005 -2.13335222814580320E-005 -1.60601343482061698E-005  6.07521627198969206E-005 -1.51931493875165596E-005  2.85835316469737396E-005  1.59395985008010999E-006 -1.03022300246106369E-004 -5.97789287574143554E-005  7.93183545658156204E-005  1.50752523239485684E-004  2.24532583038935807E-005 -2.34541070487016014E-005  2.72797119038973276E-005  8.86224386683965796E-006 -8.97287639323708723E-005 -1.13422839424412615E-004 -7.36696632373376789E-005 -1.33585052637475110E-004 -1.84883479445566309E-004 -1.28718031576133930E-004 -7.58618236123027726E-005  1.18858096203069744E-005 -5.26359889922280107E-005 -9.16721535301389661E-006  2.28569466294344188E-005 -6.63980862588648617E-005  3.63269958773827130E-005  4.62844487006646238E-006 -2.22748155317892630E-005  6.11486728467093565E-005 -2.11891741170862207E-005  2.00269604299465993E-006  2.23756582105522906E-005 -4.06690070424383028E-006 -1.69068695639793790E-005 -2.67033930434237023E-006  2.69183718239677119E-005 -5.35553152596040784E-005 -6.69164757410848926E-006  8.50624861902603535E-005  1.06652493336421649E-004  7.70023152772676640E-005  4.16503491171404255E-005 -8.17909599982811607E-005 -2.43956465762612913E-005  1.06326964859628309E-004  3.84538626761400833E-005 -1.26623485248394848E-004 -1.84949124963766935E-004 -2.41574260189523750E-004 -1.85651953163158538E-004 -1.27889833868705539E-004  3.65846382645479450E-005  1.04827842969505469E-004 -2.57180287168010116E-005 -8.17851192855182209E-005  4.12774518748199089E-005  7.61175782918805039E-005  1.04583948300380656E-004  8.52468767699773432E-005 -8.65364865537949917E-006 -5.41883555127511317E-005  2.40952692265039028E-005 -5.54723447398377204E-006 -1.69084575623604693E-005 -4.67630701875076878E-006  2.04367404269243919E-005  4.94341157397079496E-007 -2.10549631271370632E-005  6.16923098881615368E-005 -2.24828246284085631E-005  5.56394237769867014E-006  3.78447306436420229E-005 -6.41306925728524723E-005  2.39471092060044448E-005 -7.58443215098355996E-006 -5.03805596061174219E-005  1.28833552827932044E-005 -7.52286493505198933E-005 -1.27024021351510263E-004 -1.83241515519293896E-004 -1.32880172794376398E-004 -7.35258207388994758E-005 -1.13308064819559083E-004 -9.06843546698680336E-005  7.60255852585930229E-006  2.64142474155679034E-005 -2.44837502535997476E-005  2.13757907405979437E-005  1.49701866815824707E-004  7.87021727061572025E-005 -6.01923813791082891E-005 -1.03697268847173317E-004  5.53997313126349792E-007  2.74585999187860185E-005 -1.66499002840173585E-005  6.00533022902738088E-005 -1.70221395731956904E-005 -2.12969051911290980E-005
